query,group,time,value
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:50:00.000Z,13.587770462036133
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T07:55:00.000Z,15.007320404052734
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:00:00.000Z,15.720190048217773
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:05:00.000Z,15.654250144958496
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:10:00.000Z,15.284640312194824
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:15:00.000Z,15.860950469970703
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:20:00.000Z,16.225770950317383
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:25:00.000Z,16.80900001525879
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:30:00.000Z,16.417390823364258
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:35:00.000Z,17.699499130249023
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:40:00.000Z,16.786649703979492
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:45:00.000Z,14.872679710388184
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:50:00.000Z,14.85984992980957
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T08:55:00.000Z,15.372130393981934
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:00:00.000Z,16.484439849853516
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:05:00.000Z,15.539719581604004
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:10:00.000Z,16.652570724487305
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:15:00.000Z,16.009000778198242
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:20:00.000Z,15.39503002166748
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:25:00.000Z,15.066550254821777
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:30:00.000Z,14.853130340576172
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:35:00.000Z,15.11067008972168
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:40:00.000Z,14.877710342407227
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:45:00.000Z,14.453359603881836
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:50:00.000Z,15.077719688415527
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T09:55:00.000Z,12.989999771118164
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:00:00.000Z,13.984100341796875
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:05:00.000Z,14.929109573364258
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:10:00.000Z,15.578840255737305
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:15:00.000Z,16.134140014648438
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:20:00.000Z,16.69894027709961
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:25:00.000Z,16.34865951538086
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:30:00.000Z,14.46541976928711
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:35:00.000Z,14.134710311889648
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:40:00.000Z,4.834763050079346
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:45:00.000Z,4.11438512802124
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:50:00.000Z,4.1218438148498535
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T10:55:00.000Z,4.178966999053955
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:00:00.000Z,4.5175299644470215
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:05:00.000Z,4.590487003326416
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:10:00.000Z,4.433163166046143
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:15:00.000Z,4.408724784851074
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:20:00.000Z,4.504141807556152
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:25:00.000Z,4.444124221801758
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:30:00.000Z,4.578445911407471
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:35:00.000Z,4.630558967590332
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:40:00.000Z,4.729030132293701
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:45:00.000Z,4.233650207519531
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:50:00.000Z,4.223010063171387
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T11:55:00.000Z,4.827053070068359
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T12:00:00.000Z,5.750237941741943
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T12:05:00.000Z,7.054636001586914
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T12:10:00.000Z,7.305221080780029
"aws.ec2.cpuutilization",environment:production;service:graphql,2021-04-14T12:15:00.000Z,7.460103988647461
